,nrmse_val,nrmse_val_ood,nrmse_val_pre_adapt,nrmse_val_ood_pre_adapt
0,0.009699605231600177,0.18101966666606673,0.010069544879921616,0.16732997999797303
1,0.009555598717696156,0.17841626582833287,0.009840901223623334,0.16580788202859822
2,0.009474837167054067,0.17742881745464814,0.00971919046167014,0.16446921939634782
3,0.009591614704268489,0.1790161224933634,0.009860942916636204,0.16428858461493884
4,0.009637781172454892,0.17658834651129648,0.009911936581186385,0.1634851999467995
5,0.00958159794903669,0.1736501150592251,0.009867938360847728,0.16281151410659322
6,0.009641435138392714,0.1773013557022105,0.009949400324565401,0.16252071591626355
7,0.009654184546338797,0.17584081758686662,0.009922842580138565,0.1618232946154536
8,0.009694824827074818,0.1750461575836049,0.009982022914091494,0.16169358560904165
9,0.009804926324898235,0.1732263895189209,0.010052457980962007,0.1611668021535348
10,0.009682407666394208,0.173384960859341,0.009952888546679313,0.16013997572757238
11,0.009811308737029744,0.17354626564939798,0.010104877539189781,0.15988165909645058
12,0.009930623849304137,0.17261916423541412,0.01007669644966139,0.15984040630317017
13,0.009944990299449126,0.1699066921826197,0.01013583864953505,0.1589089487725148
14,0.009876387573962052,0.17451020915063684,0.010141201336501919,0.15918209531669653
15,0.009891574056886397,0.17251489850857107,0.010178062305854201,0.15916228400086424
16,0.009882903936853508,0.1729103669108214,0.01014384506532888,0.15860016527400875
17,0.009930348697075457,0.17258282821881546,0.010197975093062533,0.15833775419830384
18,0.010003858857291086,0.17140854160492075,0.010253200585402116,0.1578582567169124
19,0.010088205505606058,0.17292585687438897,0.010182306166530188,0.15773585832252882
20,0.009976326093719455,0.17124906426817024,0.010225021540758088,0.15722307810002384
21,0.01005532088956432,0.17093409668127865,0.010270645760904385,0.1570813595611062
22,0.010025971123029625,0.17096538177519893,0.01027951006742903,0.15693638720924785
23,0.010022606294066563,0.17031390129754775,0.010283069030281016,0.1568291163439633
24,0.01005823649470474,0.16973456084474617,0.010313677524088814,0.1562043220901722
25,0.010118466749502848,0.1689298402516839,0.010384071779802155,0.15599556581307084
26,0.0101130057698091,0.16926268397121522,0.010308078738837328,0.15609790241568963
27,0.010147666497181488,0.16496531579643584,0.010345453833726733,0.15549984097799407
28,0.010081167724423684,0.16684835108938179,0.010322933535173315,0.15515585183284433
29,0.010074664190097136,0.16895797610090674,0.010377091260763346,0.15551502683935037
30,0.010101505830845781,0.1704522060535659,0.010386676648968292,0.15547037766386984
31,0.010218257096244982,0.16816784701764814,0.010458868632644525,0.1551462805769486
32,0.010191198852997314,0.16718806486050883,0.010448328689491311,0.15477580994687398
33,0.010242394151913943,0.16759352070705666,0.010482062402081821,0.15435424137331727
34,0.010266486019548713,0.16645155744698323,0.010532071396196063,0.15398165591027127
35,0.010213449890607606,0.16991999447199124,0.01049046822059105,0.15440106175554
36,0.010168732213984552,0.16782434604752777,0.010456769553192666,0.15409647729390946
37,0.010187798660394041,0.16898876550089156,0.010445010158474526,0.1538017276835251
38,0.01032422917943393,0.16767701836682972,0.01049990213591052,0.15372076600983858
39,0.010285655975945673,0.16599993138785274,0.010534389298572927,0.1535863467747264
40,0.010375564535239952,0.16754868032537676,0.010590557991522387,0.15292901447193902
41,0.010311203808091633,0.1676735700286282,0.010538872300329669,0.15274675526265485
42,0.010284742452540595,0.16844625651673117,0.010549305554435218,0.15261470154373444
43,0.010202176675198005,0.16535531933279002,0.010479074214491329,0.15258021809566868
44,0.010209606051548852,0.16518447564265895,0.01046013682824646,0.15246308658044544
45,0.01034417187199726,0.1655646833082937,0.010600579687395202,0.15208947696232938
46,0.010320955850744586,0.16590580265151955,0.010558144116153885,0.15200494007670184
47,0.010280632848800536,0.16599767390736977,0.010500468984154179,0.15248375942579176
