,nrmse_val,nrmse_val_ood,nrmse_val_pre_adapt,nrmse_val_ood_pre_adapt
0,2.5835333155143934,4.998513459264054,0.12015850794255065,0.24128430604129147
1,2.5544794121685923,2.5544794121685923,0.7649950413532799,0.7649950413532799
2,1.0332539600956854,1.0332539600956854,1.0625338977263723,1.0625338977263723
3,1.177291857157515,1.177291857157515,1.2129867510707473,1.2129867510707473
4,1.2842672023665425,1.2842672023665425,1.3019363887853228,1.3019363887853228
5,1.3467920384247813,1.3467920384247813,1.4184381169400193,1.4184381169400193
6,1.322312895433353,1.322312895433353,1.472053164498862,1.472053164498862
7,1.277693035808555,1.277693035808555,1.5449563770107064,1.5449563770107064
8,1.3908806437238321,1.3908806437238321,1.6482734257279756,1.6482734257279756
9,1.356073418618288,1.356073418618288,1.6920304719009516,1.6920304719009516
10,1.3481118548189805,1.3481118548189805,1.6521946674947237,1.6521946674947237
11,1.3723858303150995,1.3723858303150995,1.6854638350983553,1.6854638350983553
12,1.3486826585669074,1.3486826585669074,1.7548692521313474,1.7548692521313474
13,1.2110787817244473,1.2110787817244473,1.5722547816271102,1.5722547816271102
14,1.113561845602829,1.113561845602829,1.4661421446433593,1.4661421446433593
15,0.9977226668360384,0.9977226668360384,1.2658999423001598,1.2658999423001598
16,0.9667177197708092,0.9667177197708092,1.213376886607001,1.213376886607001
17,0.9447011417414668,0.9447011417414668,1.1299978262076515,1.1299978262076515
18,0.9683773971979216,0.9683773971979216,1.1901077027246456,1.1901077027246456
19,0.8922040245659275,0.8922040245659275,1.0541227418701682,1.0541227418701682
20,0.8749611304924187,0.8749611304924187,1.0101412516932433,1.0101412516932433
21,0.8143372899238912,0.8143372899238912,0.9078266928280667,0.9078266928280667
22,0.8088955968452339,0.8088955968452339,0.8612471920567799,0.8612471920567799
23,0.7477728211217094,0.7477728211217094,0.8241235245263512,0.8241235245263512
24,0.7165285403622381,0.7165285403622381,0.7562636897381114,0.7562636897381114
25,0.7064688429534647,0.7064688429534647,0.7422568482791496,0.7422568482791496
26,0.6626896059741783,0.6626896059741783,0.704888692758569,0.704888692758569
27,0.6666043958147279,0.6666043958147279,0.7017780296590462,0.7017780296590462
28,0.6361814582252686,0.6361814582252686,0.6565568039024408,0.6565568039024408
29,0.6192060259115912,0.6192060259115912,0.6669336900856171,0.6669336900856171
30,0.6274232568722844,0.6274232568722844,0.6621726301171336,0.6621726301171336
31,0.5872652489145676,0.5872652489145676,0.6209261870162465,0.6209261870162465
32,0.5803528936414082,0.5803528936414082,0.6237544093771421,0.6237544093771421
33,0.5649332536372506,0.5649332536372506,0.5909387496626524,0.5909387496626524
34,0.5665933770019626,0.5665933770019626,0.6064208252869772,0.6064208252869772
35,0.5455218483177463,0.5455218483177463,0.5422639002668009,0.5422639002668009
36,0.5503905355904228,0.5503905355904228,0.5333054700857229,0.5333054700857229
37,0.5265119609382448,0.5265119609382448,0.5433568055462025,0.5433568055462025
38,0.5462500601432606,0.5462500601432606,0.5681818217634771,0.5681818217634771
39,0.5469130256601633,0.5469130256601633,0.536065126926629,0.536065126926629
40,0.5319367902318198,0.5319367902318198,0.5227817949829673,0.5227817949829673
41,0.5332318107256974,0.5332318107256974,0.5727520828076822,0.5727520828076822
42,0.5290049246067235,0.5290049246067235,0.537753563128397,0.537753563128397
43,0.5256588961242906,0.5256588961242906,0.5361242429247771,0.5361242429247771
44,0.5271478371546119,0.5271478371546119,0.5542647936513795,0.5542647936513795
45,0.5264585638611698,0.5264585638611698,0.5314665990356868,0.5314665990356868
46,0.5083432493100458,0.5083432493100458,0.5319601685454176,0.5319601685454176
47,0.5156741291087414,0.5156741291087414,0.5282414771797473,0.5282414771797473
48,0.5126125390232923,0.5126125390232923,0.49410711632832294,0.49410711632832294
49,0.4984095938201363,0.4984095938201363,0.5059261284994909,0.5059261284994909
50,0.5037842723204194,0.5037842723204194,0.524291760381815,0.524291760381815
