,loss_b,loss_f,loss
0,1.7260246276855469,0.19450800120830536,17.454753875732422
1,1.2684630155563354,0.19577765464782715,12.88040828704834
2,0.9638295769691467,0.2001485377550125,9.838444709777832
3,0.8771646022796631,0.21152648329734802,8.983173370361328
4,0.9682818651199341,0.22986510396003723,9.912683486938477
5,1.0047307014465332,0.24060635268688202,10.28791332244873
6,0.9539751410484314,0.23916570842266083,9.778916358947754
7,0.8933767676353455,0.2310619056224823,9.16482925415039
8,0.8764588832855225,0.22216147184371948,8.986750602722168
9,0.9033286571502686,0.2157808244228363,9.249068260192871
10,0.9282167553901672,0.21295203268527985,9.495119094848633
11,0.9230006337165833,0.2130228728055954,9.443029403686523
12,0.8996408581733704,0.21509766578674316,9.211505889892578
13,0.8805348873138428,0.21837864816188812,9.023728370666504
14,0.8775053024291992,0.2218712717294693,8.99692440032959
15,0.886768639087677,0.22428587079048157,9.091972351074219
16,0.8957058787345886,0.22448809444904327,9.181547164916992
17,0.8955390453338623,0.2222181111574173,9.17760944366455
18,0.8874906897544861,0.21820878982543945,9.093114852905273
19,0.8786200284957886,0.213602676987648,8.99980354309082
20,0.8748518228530884,0.20933915674686432,8.957857131958008
21,0.8771326541900635,0.20590703189373016,8.977232933044434
22,0.881996214389801,0.20340561866760254,9.023367881774902
23,0.884938657283783,0.20171573758125305,9.051101684570312
24,0.8837690353393555,0.20064160227775574,9.038331985473633
25,0.879582941532135,0.19998417794704437,8.995814323425293
26,0.8752354979515076,0.1995616853237152,8.951916694641113
27,0.8730697631835938,0.1992073953151703,8.92990493774414
28,0.8735633492469788,0.19877120852470398,8.934405326843262
29,0.875420331954956,0.19814078509807587,8.95234489440918
30,0.8767048716545105,0.19727584719657898,8.964324951171875
31,0.8761706352233887,0.19622525572776794,8.957931518554688
32,0.873931884765625,0.19510656595230103,8.934425354003906
33,0.8711593151092529,0.19406019151210785,8.905653953552246
34,0.869186520576477,0.19319936633110046,8.885064125061035
35,0.8686519265174866,0.19257590174674988,8.879095077514648
36,0.8690791130065918,0.19217082858085632,8.882962226867676
37,0.8691521883010864,0.191924050450325,8.883445739746094
38,0.8677728772163391,0.19177968800067902,8.869508743286133
39,0.8650593161582947,0.191703200340271,8.84229564666748
40,0.8622300624847412,0.1916753351688385,8.813976287841797
41,0.8604148626327515,0.19167351722717285,8.795822143554688
42,0.8596289157867432,0.19166307151317596,8.787951469421387
43,0.8589443564414978,0.1916121393442154,8.781055450439453
44,0.8576015830039978,0.19151394069194794,8.767529487609863
45,0.8559115529060364,0.1913868635892868,8.750502586364746
46,0.855006992816925,0.19125644862651825,8.741326332092285
47,0.8551611304283142,0.19113993644714355,8.742751121520996
48,0.8548396229743958,0.19105665385723114,8.739452362060547
49,0.8540739417076111,0.19100528955459595,8.731744766235352
50,0.8541076183319092,0.1909657120704651,8.73204231262207
51,0.8540570139884949,0.1908911019563675,8.731461524963379
52,0.8531253337860107,0.19074392318725586,8.72199821472168
53,0.8525832295417786,0.19053107500076294,8.716362953186035
54,0.8527238368988037,0.19027985632419586,8.71751880645752
55,0.8519101738929749,0.19000244140625,8.709104537963867
56,0.8508004546165466,0.18969517946243286,8.697699546813965
57,0.8505732417106628,0.18935614824295044,8.695088386535645
58,0.8503023982048035,0.1889989674091339,8.692023277282715
59,0.8496140837669373,0.18865711987018585,8.684797286987305
60,0.8492665886878967,0.1883552074432373,8.681021690368652
61,0.8490330576896667,0.1880853772163391,8.67841625213623
62,0.8484914898872375,0.18782703578472137,8.672741889953613
63,0.8481664061546326,0.18757081031799316,8.669234275817871
64,0.847923994064331,0.18731458485126495,8.666555404663086
65,0.8472405672073364,0.1870669275522232,8.659472465515137
66,0.8465617299079895,0.18684464693069458,8.652462005615234
67,0.8461484909057617,0.18664368987083435,8.648128509521484
68,0.8454704880714417,0.1864389181137085,8.641143798828125
69,0.8447582721710205,0.18622742593288422,8.633810043334961
70,0.8442509174346924,0.18602997064590454,8.628539085388184
71,0.843592643737793,0.1858554482460022,8.621782302856445
72,0.843042254447937,0.18568666279315948,8.616109848022461
73,0.8425145745277405,0.1854850947856903,8.610630989074707
74,0.8417510986328125,0.1852298378944397,8.602741241455078
75,0.8411740660667419,0.1849544793367386,8.596694946289062
76,0.8404877185821533,0.1847071349620819,8.589583396911621
77,0.839727520942688,0.1844857782125473,8.58176040649414
78,0.8390446305274963,0.1842333823442459,8.57468032836914
79,0.8382619023323059,0.18392598628997803,8.566544532775879
80,0.8375352025032043,0.18361680209636688,8.558968544006348
81,0.836640477180481,0.1833510547876358,8.549756050109863
82,0.8358762860298157,0.18309246003627777,8.541854858398438
83,0.8350052237510681,0.1827646642923355,8.532816886901855
84,0.8342037796974182,0.18240971863269806,8.524447441101074
85,0.8333286643028259,0.18210366368293762,8.515390396118164
86,0.8325095176696777,0.18180440366268158,8.5068998336792
87,0.8315398693084717,0.18144719302654266,8.496846199035645
88,0.8306789994239807,0.1811099350452423,8.487900733947754
89,0.8297548294067383,0.18083974719047546,8.478387832641602
90,0.82881098985672,0.18055878579616547,8.468668937683105
91,0.8279246091842651,0.18028627336025238,8.459532737731934
92,0.8269892930984497,0.1800418645143509,8.449934959411621
93,0.8260965347290039,0.17976896464824677,8.440733909606934
94,0.825232207775116,0.17952914535999298,8.431851387023926
95,0.8244157433509827,0.17930425703525543,8.4234619140625
96,0.82366943359375,0.1790744811296463,8.41576862335205
97,0.8231638669967651,0.17884185910224915,8.410480499267578
98,0.8235544562339783,0.17868246138095856,8.414226531982422
99,0.8254878520965576,0.17845340073108673,8.433332443237305
100,0.8271591067314148,0.17839309573173523,8.449984550476074
101,0.8217872381210327,0.17812156677246094,8.395994186401367
102,0.8220217823982239,0.17794957756996155,8.398167610168457
103,0.8248634338378906,0.1779337078332901,8.426568031311035
104,0.8204951286315918,0.1776798516511917,8.382631301879883
105,0.8207078576087952,0.17750130593776703,8.384580612182617
106,0.8224713802337646,0.17743957042694092,8.402153968811035
107,0.8187083005905151,0.17722636461257935,8.364309310913086
108,0.8199038505554199,0.17707449197769165,8.376112937927246
109,0.8200529217720032,0.1769864559173584,8.37751579284668
110,0.8172309398651123,0.17681962251663208,8.349129676818848
111,0.8190188407897949,0.17671257257461548,8.366901397705078
112,0.8175779581069946,0.17662928998470306,8.352408409118652
113,0.8162935376167297,0.17651711404323578,8.339452743530273
114,0.8175512552261353,0.17644602060317993,8.351958274841309
115,0.8154147863388062,0.17635700106620789,8.33050537109375
116,0.815447211265564,0.17627845704555511,8.330750465393066
117,0.815458357334137,0.17622582614421844,8.330809593200684
118,0.8136758208274841,0.17613308131694794,8.312891006469727
119,0.8140837550163269,0.17605550587177277,8.316893577575684
120,0.8132611513137817,0.17600911855697632,8.30862045288086
121,0.8120375871658325,0.17592747509479523,8.296302795410156
122,0.8122051954269409,0.17584863305091858,8.297901153564453
123,0.8112068176269531,0.17581014335155487,8.287878036499023
124,0.8100739121437073,0.17574121057987213,8.276480674743652
125,0.8099228739738464,0.1756768524646759,8.274906158447266
126,0.8091793656349182,0.17564596235752106,8.267439842224121
127,0.8079016804695129,0.17558325827121735,8.254599571228027
128,0.8071058988571167,0.17553941905498505,8.246598243713379
129,0.8066455125808716,0.17550750076770782,8.241962432861328
130,0.8058965802192688,0.1754636913537979,8.234429359436035
131,0.8045971393585205,0.1754363626241684,8.221406936645508
132,0.8032166957855225,0.1754077672958374,8.207574844360352
133,0.8018974661827087,0.17538583278656006,8.19435977935791
134,0.8006657361984253,0.1753678023815155,8.182024955749512
135,0.7995265126228333,0.1753535270690918,8.170618057250977
136,0.7987009286880493,0.1753360480070114,8.162344932556152
137,0.7995935082435608,0.17533420026302338,8.171269416809082
138,0.8054466843605042,0.1753428727388382,8.229809761047363
139,0.8206863403320312,0.1754138469696045,8.382277488708496
140,0.8052718639373779,0.17538146674633026,8.228100776672363
141,0.7900368571281433,0.17533650994300842,8.075705528259277
142,0.7985095977783203,0.17538635432720184,8.160482406616211
143,0.795356273651123,0.17543567717075348,8.128998756408691
144,0.7858060002326965,0.17541201412677765,8.033472061157227
145,0.7888078689575195,0.17542962729930878,8.063508033752441
146,0.7876006960868835,0.1754855513572693,8.051492691040039
147,0.7805783152580261,0.1754758656024933,7.981259346008301
148,0.7798222303390503,0.17549173533916473,7.973714351654053
149,0.7814685702323914,0.175528883934021,7.990214824676514
150,0.7765353322029114,0.17550607025623322,7.940859317779541
151,0.771399736404419,0.17548739910125732,7.889484882354736
152,0.7712133526802063,0.17543965578079224,7.8875732421875
153,0.7739292979240417,0.17543798685073853,7.914731025695801
154,0.7736902236938477,0.17535600066184998,7.912258148193359
155,0.7716547846794128,0.17536722123622894,7.891915321350098
156,0.7659643888473511,0.17517836391925812,7.834822654724121
157,0.7609721422195435,0.17519313097000122,7.784914493560791
158,0.7565904259681702,0.17503610253334045,7.740940093994141
159,0.7538450956344604,0.1749725490808487,7.713423728942871
160,0.7509608864784241,0.17486228048801422,7.684471130371094
161,0.7492028474807739,0.17479388415813446,7.6668219566345215
162,0.746942400932312,0.17464081943035126,7.644064903259277
163,0.7449046969413757,0.17458327114582062,7.623630523681641
164,0.7455840706825256,0.17439870536327362,7.630239486694336
165,0.7650469541549683,0.17465266585350037,7.825122356414795
166,0.9018073678016663,0.1740686595439911,9.192142486572266
167,1.0440577268600464,0.1765076071023941,10.617085456848145
168,0.7974995374679565,0.17529340088367462,8.150288581848145
169,0.9381606578826904,0.17569804191589355,9.557305335998535
170,0.8036799430847168,0.1760636866092682,8.212862968444824
171,0.7864475846290588,0.17645621299743652,8.040931701660156
172,0.8552151322364807,0.17708951234817505,8.729241371154785
173,0.8002251982688904,0.17729459702968597,8.179546356201172
174,0.7656628489494324,0.17776425182819366,7.83439302444458
175,0.8037583827972412,0.17846502363681793,8.216049194335938
176,0.8223531246185303,0.17883709073066711,8.402368545532227
177,0.7933019995689392,0.17876626551151276,8.111786842346191
178,0.7733229398727417,0.17855538427829742,7.911785125732422
179,0.7851864695549011,0.1784908026456833,8.030355453491211
180,0.8008003830909729,0.17854653298854828,8.186551094055176
181,0.796371579170227,0.17856280505657196,8.142278671264648
182,0.7801952958106995,0.17855018377304077,7.980503082275391
183,0.7739081978797913,0.17860408127307892,7.9176859855651855
184,0.7815577387809753,0.17870119214057922,7.994278907775879
185,0.7862299680709839,0.17873874306678772,8.041038513183594
186,0.7778500914573669,0.1786789894104004,7.957180023193359
187,0.7672874927520752,0.178587406873703,7.851462364196777
188,0.766100287437439,0.17854060232639313,7.83954381942749
189,0.769435703754425,0.17852531373500824,7.87288236618042
190,0.7667726874351501,0.17847254872322083,7.8461995124816895
191,0.7588070034980774,0.17836999893188477,7.766439914703369
192,0.7545979619026184,0.1782538890838623,7.724233627319336
193,0.7556912302970886,0.1781243234872818,7.735036849975586
194,0.7540160417556763,0.17795196175575256,7.718111991882324
195,0.7479304075241089,0.17775209248065948,7.6570563316345215
196,0.7448979616165161,0.1775929182767868,7.626572132110596
197,0.7445515394210815,0.17749574780464172,7.623011589050293
198,0.7405064105987549,0.17739728093147278,7.582461357116699
199,0.7370783090591431,0.17726102471351624,7.548043727874756
200,0.7372152805328369,0.17710961401462555,7.549262523651123
201,0.7331864237785339,0.17696993052959442,7.508834362030029
202,0.7297917008399963,0.17687103152275085,7.474787712097168
203,0.7303748726844788,0.176803857088089,7.480552673339844
204,0.7258428931236267,0.1767197996377945,7.4351487159729
205,0.7233145236968994,0.1766406148672104,7.409785747528076
206,0.7237778902053833,0.1766045093536377,7.4143829345703125
207,0.7186689376831055,0.1765965223312378,7.363286018371582
208,0.7182828187942505,0.1765909343957901,7.359418869018555
209,0.7163588404655457,0.17654189467430115,7.34013032913208
210,0.7126248478889465,0.1764732301235199,7.3027215003967285
211,0.7119555473327637,0.17643868923187256,7.295994281768799
212,0.7084722518920898,0.17644816637039185,7.261170864105225
213,0.7066963911056519,0.17648521065711975,7.2434492111206055
214,0.7034860253334045,0.1765088587999344,7.211369037628174
215,0.701802670955658,0.17652252316474915,7.194549560546875
216,0.6980564594268799,0.17652423679828644,7.157088756561279
217,0.6960920691490173,0.1765328347682953,7.137453556060791
218,0.6926876902580261,0.17653939127922058,7.103416442871094
219,0.6896032094955444,0.176545649766922,7.072577953338623
220,0.6865124106407166,0.17655082046985626,7.041675090789795
221,0.6828742027282715,0.17654937505722046,7.00529146194458
222,0.6793044209480286,0.1765274554491043,6.969571590423584
223,0.6757818460464478,0.17649070918560028,6.934309005737305
224,0.6714096069335938,0.176472008228302,6.890568256378174
