,nrmse_val,nrmse_val_ood,nrmse_val_pre_adapt,nrmse_val_ood_pre_adapt
0,0.3604438614444637,2.7347511470338954,56.597530440351036,71.53559771259216
1,0.22249280093347198,1.4813342401774223,3.217814171175779,4.601201803550423
2,0.08630429594499957,0.6937242685681819,2.158042605586476,4.979132318999986
3,0.11190630047128552,0.753871604835919,0.6834942982627914,2.2278269734713256
4,0.12212142736431497,0.7662133518109404,0.6062711490595453,1.949097100291488
5,0.11861622440375451,0.7407040326689124,0.7227605127785657,1.9852140705475927
6,0.14372782077595375,2.14878238248148,0.2554146986768997,1.1217384705089364
7,0.11348751982073303,0.8127105022155945,0.7740417532239334,1.8654429658311378
8,0.15997956944956018,2.404272651457693,0.23363973466123597,0.7848678799055765
9,0.21327727095620605,2.3045455932739958,0.2942564574416101,0.9029096029554637
10,0.3738367160608707,2.874725690560484,0.7216896283594193,0.7848003303254205
11,0.584370636044932,1.1506959550875355,0.7121093783458032,0.6877841993790372
12,2.9840267467071335,1.3567547883294977,0.7596685652048568,0.7870079791953877
13,0.582920616838544,2.0351023905620313,0.7487779454552097,0.7909718580624414
14,0.8596631084157123,4.444818008005151,0.7524103887274655,0.8006901285451771
15,0.49411289998204133,5.489717115637743,0.7520085783480013,0.8037539964256086
16,0.4094317826715216,5.847140607419426,0.7540256113532031,0.8066716723282237
17,0.39665676794821225,5.075268350139759,0.7566494081514442,0.808444190560404
18,0.3722199487636282,2.148765145176416,0.7605762855358965,0.8118760117990707
19,0.251367134273761,2.3561339062610225,0.7613525250550817,0.8134113621510954
20,0.16971838290081392,2.2066805184467295,0.7583690674605694,0.8131292757248306
21,0.13050754482635576,3.457737644285392,0.7526851521008433,0.8102601936117931
22,0.12929780554588866,3.7256151947659037,0.7427669134899263,0.8031307333099988
23,0.16439871765235523,3.1713126368601547,0.7260751573787029,0.7883385819358969
24,0.287010953641791,4.6266792487526445,0.6797263387373116,0.7389733911285616
25,0.3494800389166056,4.053498647614861,0.613048080885421,0.6274327470926055
26,0.35576964223638574,5.714807462909078,0.6695803647053559,0.6700687251757964
27,0.48232451296539397,5.621606885205568,0.6533249486694779,0.6489828894739857
28,0.8138708726367235,3.8229212484162236,0.6265752367053734,0.6481672156706578
29,0.9934353309058892,2.8239903284219467,0.6262400850636499,0.6367664721344556
30,0.5747676860299821,5.333134682056582,0.7039125180745864,0.7201541105704665
31,0.2920656170200001,3.7062829112071953,0.7067316087936057,0.7207148920110917
32,0.2894146129858566,6.2693748638467675,0.6883176883217037,0.7010047438009133
33,0.20768878084966963,3.7501087230822736,0.649086312931527,0.6617876566278569
34,0.9802680926812729,7.548394139486487,0.5841358327542436,0.581419480144675
35,0.3425312061893453,7.899244686029972,0.6824497123802604,0.742604488466392
36,0.3636327844056473,9.685462608014832,0.7470284219053114,0.7811762457002419
37,0.8201544409036383,9.222086370558849,0.8331244817239967,0.8152931436714236
38,0.33484998916733394,3.435188153577923,0.9668027367784272,0.8215328359086229
39,0.1951781571604623,1.2528915526675732,0.30881915455430886,0.45573920703497584
40,0.12266394188237369,1.5287475210458144,0.12574803793795208,0.4646152201661347
41,0.1638444680359172,1.247839647073956,0.20732221770355092,0.33636347809074785
42,0.17829340806932273,1.227342397063396,0.3246843946614967,0.3229701873213349
43,0.15326391857045435,1.0460824756904517,0.42199247453545174,0.33879383742816344
44,0.16199779353526758,1.5076347652895004,0.449386611799367,0.4177933594280573
45,0.2510585504883447,2.8762927046862496,0.5941883063318502,0.6165694368914981
46,0.2983362991097537,2.8833292834766713,0.6247247645554693,0.6160410047302904
47,0.2777825122818848,3.482534124013631,0.6535320542187354,0.6052650309218454
48,0.2854215260210329,4.025643911911482,0.6773318794129856,0.6061622505927795
49,0.27213477524204116,5.670657404331936,0.676873429718831,0.6023192506506352
50,0.23522434184557128,6.392363724379176,0.6618023109588884,0.5869771167956612
